Date,Timestamp_From,Timestamp_To,Brand_Name,Exposure_Duration_Seconds,Channel,Ad Type,Category,Product,Sector,Event Type,Placement Type,Frequency/Count
18-11-2025,18:56:50,18:56:53,Indrive,8,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Ride-hailing,Indrive,E-commerce/Tech,,Ground,1
18-11-2025,18:57:03,18:57:10,Sunfeast,18,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Food & Beverages,Sunfeast,FMCG,,TV Overlay,1
18-11-2025,18:57:24,18:57:29,Red Bull,15,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Red Bull,FMCG,,Stadium Banner,1
18-11-2025,18:57:53,18:57:58,Indrive,6,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Ride-hailing,Indrive,E-commerce/Tech,,Ground,1
18-11-2025,18:58:02,18:58:02,Xtreme,9,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,18:58:25,18:58:25,Xtreme,10,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,18:58:36,18:58:36,Asianpaints,5,Kantipur Max TV,COMMERCIAL_BREAK,Paint,Ultima Protek Shyne,Industrial,,,1
18-11-2025,18:58:42,18:58:42,Spil,9,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Motor Insurance,Finance/Insurance,,,1
18-11-2025,18:58:52,18:58:52,Ncell,12,Kantipur Max TV,COMMERCIAL_BREAK,Mobile Network,Data Pack,Telecommunication,,,1
18-11-2025,18:59:18,18:59:23,Asianpaints,12,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Paint,Asianpaints,Industrial,,TV Overlay,1
18-11-2025,19:01:33,19:01:35,Himstar,7,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Consumer Durable-Home Appliances,Himstar,Consumer Durable,,TV Overlay,1
18-11-2025,19:02:07,19:02:07,Bajaj,2,Kantipur Max TV,COMMERCIAL_BREAK,Automobile,Pulsar,Automobile,,,1
18-11-2025,19:02:10,19:02:10,Nepal Life Insurance,5,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Insurance Policies,Finance/Insurance,,,1
18-11-2025,19:02:16,19:02:16,Embark College,6,Kantipur Max TV,COMMERCIAL_BREAK,Higher Education,Graduational Courses,Education,,,1
18-11-2025,19:02:23,19:02:23,Wai Wai,4,Kantipur Max TV,COMMERCIAL_BREAK,Food & Beverages,Quick Instant Noodles,FMCG,,,1
18-11-2025,19:02:28,19:02:28,Somany Tiles and Bathware,8,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Tiles and Bathware,Industrial,,,1
18-11-2025,19:02:51,19:02:54,Xtreme,4,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Xtreme,FMCG,,TV Overlay,1
18-11-2025,19:04:03,19:04:09,Meizan,8,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Edible Oil & Cooking Essential,Meizan,FMCG,,TV Overlay,1
18-11-2025,19:05:29,19:05:35,Somany Tiles and Bathware,7,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Building Materials,Somany Tiles and Bathware,Industrial,,TV Overlay,1
18-11-2025,19:06:29,19:06:29,Xtreme,9,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:06:39,19:06:39,Asianpaints,5,Kantipur Max TV,COMMERCIAL_BREAK,Paint,Wall paint,Industrial,,,1
18-11-2025,19:06:45,19:06:45,United Cement,4,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Cement,Industrial,,,1
18-11-2025,19:06:50,19:06:50,PLO Lubricants,8,Kantipur Max TV,COMMERCIAL_BREAK,Automobile-lubricants,engine oils and greases,Automobile,,,1
18-11-2025,19:06:59,19:06:59,Red Bull,7,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:07:50,19:07:55,Parachute Naturale,6,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Hair Care,Parachute Naturale,FMCG,,TV Overlay,1
18-11-2025,19:08:50,19:08:50,Nepatop,5,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Water Tank & Pipes,Industrial,,,1
18-11-2025,19:08:56,19:08:56,Surya Jyoti Life Insurance,4,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Life insurance,Finance/Insurance,,,1
18-11-2025,19:09:01,19:09:01,Xtreme,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:09:06,19:09:06,Parachute Naturale,14,Kantipur Max TV,COMMERCIAL_BREAK,Hair Care,Anti-Dandruff Shampoo,FMCG,,,1
18-11-2025,19:09:21,19:09:21,Red Bull,5,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:10:54,19:10:58,Nepal Life Insurance,5,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Nepal Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:11:22,19:11:22,Nepal Life Insurance,5,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Insurance Policies,Finance/Insurance,,,1
18-11-2025,19:11:28,19:11:28,Himstar,4,Kantipur Max TV,COMMERCIAL_BREAK,Consumer Durable-Home Appliances,Home Appliances,Consumer Durable,,,1
18-11-2025,19:11:33,19:11:33,Siddhartha Bank,10,Kantipur Max TV,COMMERCIAL_BREAK,Banking service,General banking,Finance,,,1
18-11-2025,19:11:44,19:11:44,Ncell,10,Kantipur Max TV,COMMERCIAL_BREAK,Mobile Network,Data Pack,Telecommunication,,,1
18-11-2025,19:11:55,19:11:55,Xtreme,5,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:12:35,19:12:38,Everest Bank,5,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Banking service,Everest Bank,Finance,,Jersey,1
18-11-2025,19:12:57,19:13:00,Surya Jyoti Life Insurance,4,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Surya Jyoti Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:13:27,19:13:27,Nepatop,4,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Water Tank & Pipes,Industrial,,,1
18-11-2025,19:13:32,19:13:32,Surya Jyoti Life Insurance,4,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Life insurance,Finance/Insurance,,,1
18-11-2025,19:13:37,19:13:37,Xtreme,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:13:42,19:13:42,Ncell,12,Kantipur Max TV,COMMERCIAL_BREAK,Mobile Network,Data Pack,Telecommunication,,,1
18-11-2025,19:13:55,19:13:55,Red Bull,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:14:11,19:14:13,Xtreme,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Xtreme,FMCG,,TV Overlay,1
18-11-2025,19:14:21,19:14:25,Indrive,8,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Ride-hailing,Indrive,E-commerce/Tech,,Ground,1
18-11-2025,19:15:06,19:15:08,Indrive,4,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Ride-hailing,Indrive,E-commerce/Tech,,Ground,1
18-11-2025,19:16:26,19:16:26,Xtreme,9,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:16:36,19:16:36,Asianpaints,5,Kantipur Max TV,COMMERCIAL_BREAK,Paint,Wall paint,Industrial,,,1
18-11-2025,19:16:42,19:16:42,Wai Wai,3,Kantipur Max TV,COMMERCIAL_BREAK,Food & Beverages,Quick Instant Noodles,FMCG,,,1
18-11-2025,19:16:46,19:16:46,Sunfeast,5,Kantipur Max TV,COMMERCIAL_BREAK,Food & Beverages,Dark Fantasy,FMCG,,,1
18-11-2025,19:16:52,19:16:52,Presidential Graduate School,3,Kantipur Max TV,COMMERCIAL_BREAK,Higher Education,Educational Courses,Education,,,1
18-11-2025,19:16:56,19:16:56,Spil,9,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Motor Insurance,Finance/Insurance,,,1
18-11-2025,19:17:25,19:17:27,Nemato Tiles,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Building Materials,Nemato Tiles,Industrial,,Jersey,1
18-11-2025,19:17:43,19:17:46,Yeti Carpet,4,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Home Decor,Yeti Carpet,Home Furnishing,,TV Overlay,1
18-11-2025,19:19:26,19:19:28,Xtreme,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Xtreme,FMCG,,TV Overlay,1
18-11-2025,19:19:30,19:19:32,Xtreme,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Xtreme,FMCG,,TV Overlay,1
18-11-2025,19:20:40,19:20:40,Bajaj,2,Kantipur Max TV,COMMERCIAL_BREAK,Automobile,Pulsar,Automobile,,,1
18-11-2025,19:20:43,19:20:43,Nepal Life Insurance,5,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Insurance Policies,Finance/Insurance,,,1
18-11-2025,19:20:49,19:20:49,Spil,2,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Motor Insurance,Finance/Insurance,,,1
18-11-2025,19:20:52,19:20:52,Hub International Education,9,Kantipur Max TV,COMMERCIAL_BREAK,International Education,International Education,Education,,,1
18-11-2025,19:21:02,19:21:02,Asianpaints,4,Kantipur Max TV,COMMERCIAL_BREAK,Paint,Wall paint,Industrial,,,1
18-11-2025,19:21:07,19:21:07,Xtreme,6,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:24:22,19:24:24,Nepatop,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Building Materials,Nepatop,Industrial,,TV Overlay,1
18-11-2025,19:24:25,19:24:30,Surya Jyoti Life Insurance,6,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Surya Jyoti Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:24:54,19:24:54,Nepatop,4,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Water Tank & Pipes,Industrial,,,1
18-11-2025,19:24:59,19:24:59,Surya Jyoti Life Insurance,4,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Life insurance,Finance/Insurance,,,1
18-11-2025,19:25:04,19:25:04,Xtreme,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:25:09,19:25:09,Ncell,2,Kantipur Max TV,COMMERCIAL_BREAK,Mobile Network,Data Pack,Telecommunication,,,1
18-11-2025,19:25:12,19:25:12,Subisu,9,Kantipur Max TV,COMMERCIAL_BREAK,Internet Services,ISP Service Provider,Services,,,1
18-11-2025,19:26:14,19:26:14,Xtreme,9,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:26:24,19:26:24,Asianpaints,6,Kantipur Max TV,COMMERCIAL_BREAK,Paint,Wall paint,Industrial,,,1
18-11-2025,19:26:31,19:26:31,Meizan,10,Kantipur Max TV,COMMERCIAL_BREAK,Edible Oil & Cooking Essential,Cooking Oil,FMCG,,,1
18-11-2025,19:26:42,19:26:42,MD Group of Nepal,8,Kantipur Max TV,COMMERCIAL_BREAK,Corporate Advertising,Business Conglomerate Services,Services,,,1
18-11-2025,19:26:51,19:26:51,Sonam Thermals,14,Kantipur Max TV,COMMERCIAL_BREAK,Clothing,Thermals & Jackets,Lifestyle,,,1
18-11-2025,19:28:43,19:28:45,Nepatop,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Building Materials,Nepatop,Industrial,,TV Overlay,1
18-11-2025,19:28:49,19:28:51,Surya Jyoti Life Insurance,3,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Surya Jyoti Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:29:19,19:29:19,Nepatop,4,Kantipur Max TV,COMMERCIAL_BREAK,Building Materials,Water Tank & Pipes,Industrial,,,1
18-11-2025,19:29:24,19:29:24,Surya Jyoti Life Insurance,4,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Life insurance,Finance/Insurance,,,1
18-11-2025,19:29:29,19:29:29,Xtreme,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:29:34,19:29:34,MIT,5,Kantipur Max TV,COMMERCIAL_BREAK,Higher Education,College,Education,,,1
18-11-2025,19:31:22,19:31:22,Nepal Life Insurance,5,Kantipur Max TV,COMMERCIAL_BREAK,Finance-Insurance,Insurance Policies,Finance/Insurance,,,1
18-11-2025,19:31:28,19:31:28,Himstar,4,Kantipur Max TV,COMMERCIAL_BREAK,Consumer Durable-Home Appliances,Home Appliances,Consumer Durable,,,1
18-11-2025,19:31:33,19:31:33,Embark College,7,Kantipur Max TV,COMMERCIAL_BREAK,Higher Education,Graduational Courses,Education,,,1
18-11-2025,19:31:41,19:31:41,Wai Wai,4,Kantipur Max TV,COMMERCIAL_BREAK,Food & Beverages,Quick Instant Noodles,FMCG,,,1
18-11-2025,19:31:46,19:31:46,KFC,11,Kantipur Max TV,COMMERCIAL_BREAK,Food & Beverages,Crunchy Chicken,FMCG,,,1
18-11-2025,19:31:58,19:31:58,Xtreme,4,Kantipur Max TV,COMMERCIAL_BREAK,Beverages,Energy Drink,FMCG,,,1
18-11-2025,19:32:03,19:32:03,MIT,8,Kantipur Max TV,COMMERCIAL_BREAK,Higher Education,College,Education,,,1
18-11-2025,19:33:24,19:33:29,Nepal Life Insurance,6,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Nepal Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:33:30,19:33:35,Yeti Carpet,9,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Home Decor,Yeti Carpet,Home Furnishing,,TV Overlay,1
18-11-2025,19:35:08,19:35:12,Surya Jyoti Life Insurance,5,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Finance-Insurance,Surya Jyoti Life Insurance,Finance/Insurance,,TV Overlay,1
18-11-2025,19:35:14,19:35:18,Xtreme,5,Kantipur Max TV,SPOT_OUTSIDE_BREAK,Beverages,Xtreme,FMCG,,TV Overlay,1
